candidate_index,sample_index,sample_id,scene_id,source_dataset,source_sample_index,selection_role,k,ratio,active_count,large_scan,min_target_separation_deg,variant_kind,parent_candidate_index,parent_ratio,ratio_delta,phase_error_rms_deg,gain_error_rms_db,dropout_count,phase_bits,amplitude_bits,perturbation_seed,eep_psll_db,hfss_psll_db,delta_psll_db,eep_nearest_iso_db,hfss_nearest_iso_db,delta_nearest_iso_db,eep_local_iso_db,hfss_local_iso_db,delta_local_iso_db,eep_mainlobe_gain_db,hfss_mainlobe_gain_db,delta_mainlobe_gain_db,eep_target_spread_db,hfss_target_spread_db,eep_pointing_error_deg,hfss_pointing_error_deg,all_case_worst_active_rl_db,all_case_worst_total_rl_db,gate15,strict_gate20,mainlobe_gate,active_RL_gate,strict_engineering_gate,eep_gate15,hard_negative,hard_positive,fullwave_complete,near_boundary,training_priority
10,100005,expand_c010_s100005,expanded_100005_8e92dfcc4fbb67c6,expanded_independent_scenes_run01,18,nominal_control,2,0.4140625,106,0,32.10914993286133,nominal_control,1,0.4140625,0.0,0.0,0.0,0,6,7,-1,-10.79656982421875,-10.796562194824219,7.62939453125e-06,29.446807861328125,29.446823120117188,1.52587890625e-05,23.308204650878906,23.308212280273438,7.62939453125e-06,81.6689224243164,81.6689224243164,0.0,0.7784423828125,0.7784423828125,8.537736462515939e-07,8.537736462515939e-07,10.049918923576653,10.090689558113047,1,1,1,1,1,1,0,1,1,1,5
11,100005,expand_c011_s100005,expanded_100005_8e92dfcc4fbb67c6,expanded_independent_scenes_run01,18,targeted_mainlobe_failure,2,0.4140625,106,0,32.10914993286133,targeted_mainlobe_failure,1,0.4140625,0.0,24.198223114013672,0.0,0,6,7,-1,-10.79656982421875,-8.225357055664062,2.5712127685546875,29.446807861328125,23.282176971435547,-6.164630889892578,23.308204650878906,23.119281768798828,-0.18892288208007812,81.6689224243164,81.6241455078125,-0.04477691650390625,0.7784500122070312,0.7740478515625,8.537736462515939e-07,2.623932515700336,-1.6533259809607608,9.973885155657609,0,0,0,0,0,1,1,0,1,1,7
12,100006,expand_c012_s100006,expanded_100006_fee96824b7e32672,expanded_independent_scenes_run01,19,nominal_control,2,0.3984375,102,1,54.11437225341797,nominal_control,2,0.3984375,0.0,0.0,0.0,0,6,7,-1,-6.117332458496094,-6.1173248291015625,7.62939453125e-06,34.41388702392578,34.41383743286133,-4.9591064453125e-05,23.876605987548828,23.87657928466797,-2.6702880859375e-05,79.53770446777344,79.53770446777344,0.0,2.39398193359375,2.3939743041992188,0.9999999999991713,0.9999999999991713,10.051450750366477,10.04535954090282,1,1,1,1,1,1,0,1,1,1,5
13,100006,expand_c013_s100006,expanded_100006_fee96824b7e32672,expanded_independent_scenes_run01,19,targeted_mainlobe_failure,2,0.3984375,102,1,54.11437225341797,targeted_mainlobe_failure,2,0.3984375,0.0,17.667545318603516,0.0,0,6,7,-1,-6.117332458496094,-5.251373291015625,0.8659591674804688,34.41388702392578,32.15827560424805,-2.2556114196777344,23.876605987548828,22.42041015625,-1.4561958312988281,79.53770446777344,79.3027572631836,-0.23494720458984375,2.39398193359375,2.5119094848632812,0.9999999999991713,2.0000000000001297,-1.3657843901491586,9.863592966822104,1,1,0,0,0,1,0,1,1,1,5
14,100007,expand_c014_s100007,expanded_100007_4730cd34ba08bd6a,expanded_independent_scenes_run01,19,nominal_control,2,0.3984375,102,1,54.11437225341797,nominal_control,2,0.3984375,0.0,0.0,0.0,0,6,7,-1,-6.540397644042969,-6.540397644042969,0.0,27.071815490722656,27.07187271118164,5.7220458984375e-05,24.311691284179688,24.31167984008789,-1.1444091796875e-05,79.14804077148438,79.1480484008789,7.62939453125e-06,2.5590438842773438,2.5590362548828125,0.9999999999995357,0.9999999999995357,10.03643830273825,10.043481699108792,1,1,1,1,1,1,0,1,1,1,5
15,100007,expand_c015_s100007,expanded_100007_4730cd34ba08bd6a,expanded_independent_scenes_run01,19,targeted_mainlobe_failure,2,0.3984375,102,1,54.11437225341797,targeted_mainlobe_failure,2,0.3984375,0.0,7.82230281829834,0.0,0,6,7,-1,-6.540397644042969,-6.559913635253906,-0.0195159912109375,27.071815490722656,27.47869110107422,0.4068756103515625,24.311691284179688,21.915939331054688,-2.395751953125,79.14804077148438,79.23773956298828,0.08969879150390625,2.5590438842773438,2.577972412109375,0.9999999999995357,1.8573167367938166,9.844623417309915,10.031522999082467,1,1,0,0,0,1,0,1,1,1,5
16,100008,expand_c016_s100008,expanded_100008_ca5af396b39a2927,expanded_independent_scenes_run01,19,nominal_control,2,0.3984375,102,1,55.83004379272461,nominal_control,2,0.3984375,0.0,0.0,0.0,0,6,7,-1,-5.646568298339844,-5.6465606689453125,7.62939453125e-06,28.147201538085938,28.147216796875,1.52587890625e-05,23.931900024414062,23.931900024414062,0.0,79.28099060058594,79.28099060058594,0.0,2.514862060546875,2.5148773193359375,0.9999999999995357,0.9999999999995357,10.096563208467018,10.015577294117989,1,1,1,1,1,1,0,1,1,1,5
17,100008,expand_c017_s100008,expanded_100008_ca5af396b39a2927,expanded_independent_scenes_run01,19,targeted_mainlobe_failure,2,0.3984375,102,1,55.83004379272461,targeted_mainlobe_failure,2,0.3984375,0.0,17.551719665527344,0.0,0,6,7,-1,-5.646568298339844,-4.831672668457031,0.8148956298828125,28.147201538085938,27.205120086669922,-0.9420814514160156,23.931900024414062,21.695560455322266,-2.236339569091797,79.28099060058594,78.98240661621094,-0.298583984375,2.514862060546875,2.6489486694335938,0.9999999999995357,2.0000000000001297,-7.449676529270467,9.853866900266205,1,1,0,0,0,1,0,1,1,1,5
18,100009,expand_c018_s100009,expanded_100009_ad8069302ca4ccef,expanded_independent_scenes_run01,39,nominal_control,4,0.50390625,129,0,15.107400894165039,nominal_control,3,0.50390625,0.0,0.0,0.0,0,6,7,-1,-9.026786804199219,-9.026786804199219,0.0,28.616653442382812,28.61666488647461,1.1444091796875e-05,23.412994384765625,23.413009643554688,1.52587890625e-05,80.17796325683594,80.17796325683594,0.0,0.0465240478515625,0.0465240478515625,1.0000000000002647,1.0000000000002647,10.019319548905726,10.023022002525012,1,1,1,1,1,1,0,1,1,1,5
19,100009,expand_c019_s100009,expanded_100009_ad8069302ca4ccef,expanded_independent_scenes_run01,39,targeted_mainlobe_failure,4,0.50390625,129,0,15.107400894165039,targeted_mainlobe_failure,3,0.50390625,0.0,11.356196403503418,0.0,0,6,7,-1,-9.026786804199219,-7.7680511474609375,1.2587356567382812,28.616653442382812,29.175525665283203,0.5588722229003906,23.412994384765625,20.281814575195312,-3.1311798095703125,80.17796325683594,80.13755798339844,-0.0404052734375,0.0465240478515625,0.2078399658203125,1.0000000000002647,1.5626555689192905,4.660566186033898,10.016691125502287,1,1,0,0,0,1,0,1,1,1,5
20,100010,expand_c020_s100010,expanded_100010_eba6f25c436f3423,expanded_independent_scenes_run01,39,nominal_control,4,0.50390625,129,0,15.107400894165039,nominal_control,3,0.50390625,0.0,0.0,0.0,0,6,7,-1,-9.4049072265625,-9.404869079589844,3.814697265625e-05,28.736225128173828,28.736228942871094,3.814697265625e-06,23.943119049072266,23.94310760498047,-1.1444091796875e-05,79.9677963256836,79.9677963256836,0.0,0.08582305908203125,0.08580780029296875,1.0000000000002647,1.0000000000002647,10.039526440042813,10.004417379165702,1,1,1,1,1,1,0,1,1,1,5
21,100010,expand_c021_s100010,expanded_100010_eba6f25c436f3423,expanded_independent_scenes_run01,39,targeted_mainlobe_failure,4,0.50390625,129,0,15.107400894165039,targeted_mainlobe_failure,3,0.50390625,0.0,20.465391159057617,0.0,0,6,7,-1,-9.4049072265625,-7.099876403808594,2.3050308227539062,28.736225128173828,27.578845977783203,-1.157379150390625,23.943119049072266,19.202468872070312,-4.740650177001953,79.9677963256836,79.49179077148438,-0.47600555419921875,0.08582305908203125,0.6519927978515625,1.0000000000002647,2.003649483279365,-3.2370350441155233,9.977102104709235,1,0,0,0,0,1,0,0,1,1,3
22,100011,expand_c022_s100011,expanded_100011_ec20138a313b8a03,expanded_independent_scenes_run01,39,nominal_control,4,0.50390625,129,0,15.2269287109375,nominal_control,3,0.50390625,0.0,0.0,0.0,0,6,7,-1,-9.159736633300781,-9.159721374511719,1.52587890625e-05,28.58336639404297,28.58336639404297,0.0,23.216629028320312,23.21662139892578,-7.62939453125e-06,80.00235748291016,80.00235748291016,0.0,0.040130615234375,0.040130615234375,0.9999999999999002,0.9999999999999002,10.01090684214735,10.022574373123653,1,1,1,1,1,1,0,1,1,1,5
23,100011,expand_c023_s100011,expanded_100011_ec20138a313b8a03,expanded_independent_scenes_run01,39,targeted_mainlobe_failure,4,0.50390625,129,0,15.2269287109375,targeted_mainlobe_failure,3,0.50390625,0.0,11.851541519165039,0.0,0,6,7,-1,-9.15972900390625,-8.4241943359375,0.73553466796875,28.58336639404297,27.268417358398438,-1.3149490356445312,23.216629028320312,21.452133178710938,-1.764495849609375,80.00235748291016,80.00283813476562,0.00048065185546875,0.040130615234375,0.19207763671875,0.9999999999999002,1.6266708257947253,3.6507059807881044,10.023057294820976,1,1,0,0,0,1,0,1,1,1,5
24,100012,expand_c024_s100012,expanded_100012_98e4fd318b170d97,expanded_independent_scenes_run01,21,nominal_control,2,0.49609375,127,0,33.03091049194336,nominal_control,4,0.49609375,0.0,0.0,0.0,0,6,7,-1,-10.890335083007812,-10.890335083007812,0.0,35.3136100769043,35.313636779785156,2.6702880859375e-05,23.168701171875,23.168720245361328,1.9073486328125e-05,82.44715881347656,82.4471664428711,7.62939453125e-06,0.9648895263671875,0.9649124145507812,0.17430270312381774,0.17430270312381774,10.034510036467983,10.04693546596727,1,1,1,1,1,1,0,1,1,1,5
25,100012,expand_c025_s100012,expanded_100012_98e4fd318b170d97,expanded_independent_scenes_run01,21,targeted_mainlobe_failure,2,0.49609375,127,0,33.03091049194336,targeted_mainlobe_failure,4,0.49609375,0.0,20.38106918334961,0.0,0,6,7,-1,-10.890335083007812,-8.087539672851562,2.80279541015625,35.3136100769043,33.58497619628906,-1.7286338806152344,23.168701171875,21.75708770751953,-1.4116134643554688,82.44715881347656,82.26371002197266,-0.18344879150390625,0.9648895263671875,1.1116104125976562,0.17430270312381774,2.0000000000001297,7.345490464144379,10.080359293139573,1,1,0,0,0,1,0,1,1,1,5
26,100013,expand_c026_s100013,expanded_100013_cdc3cf3e599522d2,expanded_independent_scenes_run01,21,nominal_control,2,0.49609375,127,0,33.03091049194336,nominal_control,4,0.49609375,0.0,0.0,0.0,0,6,7,-1,-10.824226379394531,-10.824234008789062,-7.62939453125e-06,29.83099365234375,29.831016540527344,2.288818359375e-05,22.72305679321289,22.72307586669922,1.9073486328125e-05,82.11552429199219,82.11552429199219,0.0,0.9848175048828125,0.9848251342773438,0.17430270312381774,0.17430270312381774,10.02774709550648,10.04931388077119,1,1,1,1,1,1,0,1,1,1,5
27,100013,expand_c027_s100013,expanded_100013_cdc3cf3e599522d2,expanded_independent_scenes_run01,21,targeted_mainlobe_failure,2,0.49609375,127,0,33.03091049194336,targeted_mainlobe_failure,4,0.49609375,0.0,16.701068878173828,0.0,0,6,7,-1,-10.824226379394531,-10.73126220703125,0.09296417236328125,29.83099365234375,29.354801177978516,-0.4761924743652344,22.72305679321289,21.876270294189453,-0.8467864990234375,82.11552429199219,82.21734619140625,0.1018218994140625,0.9848175048828125,1.0259780883789062,0.17430270312381774,2.462335306967693,7.281715985634062,10.044013598754093,1,1,0,0,0,1,0,1,1,1,5
28,100014,expand_c028_s100014,expanded_100014_b1ff895ca2d60067,expanded_independent_scenes_run01,21,nominal_control,2,0.49609375,127,0,33.03789138793945,nominal_control,4,0.49609375,0.0,0.0,0.0,0,6,7,-1,-11.396697998046875,-11.396728515625,-3.0517578125e-05,32.29819869995117,32.298255920410156,5.7220458984375e-05,22.720909118652344,22.720935821533203,2.6702880859375e-05,82.24232482910156,82.24234008789062,1.52587890625e-05,1.0248794555664062,1.0248565673828125,0.20904642891876396,0.20904642891876396,10.050691056255394,10.047057402143658,1,1,1,1,1,1,0,1,1,1,5
29,100014,expand_c029_s100014,expanded_100014_b1ff895ca2d60067,expanded_independent_scenes_run01,21,targeted_mainlobe_failure,2,0.49609375,127,0,33.03789138793945,targeted_mainlobe_failure,4,0.49609375,0.0,20.147947311401367,0.0,0,6,7,-1,-11.396697998046875,-7.684013366699219,3.7126846313476562,32.29819869995117,29.06988525390625,-3.228313446044922,22.720909118652344,21.795555114746094,-0.92535400390625,82.24232482910156,82.03971862792969,-0.202606201171875,1.0248794555664062,1.186981201171875,0.20904642891876396,1.9999999999999472,4.296822240070485,10.072662540396589,1,1,0,0,0,1,0,1,1,1,5
30,100015,expand_c030_s100015,expanded_100015_a368eb3ffb2259b8,expanded_independent_scenes_run01,23,nominal_control,2,0.51171875,131,1,70.28186798095703,nominal_control,5,0.51171875,0.0,0.0,0.0,0,6,7,-1,-5.266044616699219,-5.266044616699219,0.0,30.505001068115234,30.505023956298828,2.288818359375e-05,23.349258422851562,23.34925079345703,-7.62939453125e-06,80.41344451904297,80.41344451904297,0.0,2.6907730102539062,2.6907730102539062,0.9999999999999002,0.9999999999999002,10.058522920346952,10.284157445508317,1,1,1,1,1,1,0,1,1,1,5
31,100015,expand_c031_s100015,expanded_100015_a368eb3ffb2259b8,expanded_independent_scenes_run01,23,targeted_mainlobe_failure,2,0.51171875,131,1,70.28186798095703,targeted_mainlobe_failure,5,0.51171875,0.0,9.400419235229492,0.0,0,6,7,-1,-5.2660369873046875,-5.0977630615234375,0.16827392578125,30.505001068115234,32.17375183105469,1.6687507629394531,23.349258422851562,21.165672302246094,-2.1835861206054688,80.41344451904297,80.12721252441406,-0.28623199462890625,2.6907730102539062,2.836395263671875,0.9999999999999002,1.9768013041829116,1.1506661892342378,10.210736413630745,1,1,0,0,0,1,0,1,1,1,5
32,100016,expand_c032_s100016,expanded_100016_85e8dd1d6a328798,expanded_independent_scenes_run01,23,nominal_control,2,0.51171875,131,1,70.28186798095703,nominal_control,5,0.51171875,0.0,0.0,0.0,0,6,7,-1,-4.9631195068359375,-4.9631195068359375,0.0,33.367347717285156,33.3672981262207,-4.9591064453125e-05,23.557342529296875,23.55734634399414,3.814697265625e-06,80.42056274414062,80.42056274414062,0.0,2.8576202392578125,2.8576278686523438,0.9999999999999002,0.9999999999999002,10.051778421616234,10.374846215177929,1,1,1,1,1,1,0,1,1,1,5
33,100016,expand_c033_s100016,expanded_100016_85e8dd1d6a328798,expanded_independent_scenes_run01,23,targeted_mainlobe_failure,2,0.51171875,131,1,70.28186798095703,targeted_mainlobe_failure,5,0.51171875,0.0,16.234752655029297,0.0,0,6,7,-1,-4.9631195068359375,-4.104217529296875,0.8589019775390625,33.367347717285156,30.711673736572266,-2.6556739807128906,23.557342529296875,24.217430114746094,0.6600875854492188,80.42056274414062,80.31130981445312,-0.1092529296875,2.8576202392578125,2.9392776489257812,0.9999999999999002,1.9999999999999472,1.9655233678493922,10.370359617258963,1,1,0,0,0,1,0,1,1,1,5
34,100017,expand_c034_s100017,expanded_100017_5e8bf33e3dff5609,expanded_independent_scenes_run01,23,nominal_control,2,0.51171875,131,1,71.84357452392578,nominal_control,5,0.51171875,0.0,0.0,0.0,0,6,7,-1,-5.332450866699219,-5.3324432373046875,7.62939453125e-06,28.592330932617188,28.592369079589844,3.814697265625e-05,24.332664489746094,24.33264923095703,-1.52587890625e-05,80.47848510742188,80.47848510742188,0.0,2.8103485107421875,2.810333251953125,0.9999999999999002,0.9999999999999002,10.023268823160262,10.309374836422386,1,1,1,1,1,1,0,1,1,1,5
35,100017,expand_c035_s100017,expanded_100017_5e8bf33e3dff5609,expanded_independent_scenes_run01,23,targeted_mainlobe_failure,2,0.51171875,131,1,71.84357452392578,targeted_mainlobe_failure,5,0.51171875,0.0,9.54856014251709,0.0,0,6,7,-1,-5.332450866699219,-4.706748962402344,0.625701904296875,28.592330932617188,30.074092864990234,1.4817619323730469,24.332664489746094,23.85421371459961,-0.4784507751464844,80.47848510742188,80.31277465820312,-0.16571044921875,2.8103485107421875,2.8594512939453125,0.9999999999999002,1.9923322274173767,-7.488924716044485,10.225219543610656,1,1,0,0,0,1,0,1,1,1,5
36,100018,expand_c036_s100018,expanded_100018_e72b93fb7f372e80,expanded_independent_scenes_run01,60,nominal_control,6,0.5234375,134,1,20.699947357177734,nominal_control,6,0.5234375,0.0,0.0,0.0,0,6,7,-1,-5.067893981933594,-5.067893981933594,0.0,25.270503997802734,25.270458221435547,-4.57763671875e-05,22.422916412353516,22.422916412353516,0.0,77.57671356201172,77.57671356201172,0.0,0.7098617553710938,0.7098541259765625,0.9999999999999002,0.9999999999999002,10.042629740010302,10.04104631864999,1,1,1,1,1,1,0,1,1,1,5
37,100018,expand_c037_s100018,expanded_100018_e72b93fb7f372e80,expanded_independent_scenes_run01,60,targeted_mainlobe_failure,6,0.5234375,134,1,20.699947357177734,targeted_mainlobe_failure,6,0.5234375,0.0,11.974565505981445,0.0,0,6,7,-1,-5.067893981933594,-4.315788269042969,0.752105712890625,25.270503997802734,24.73389434814453,-0.5366096496582031,22.422916412353516,22.217784881591797,-0.20513153076171875,77.57671356201172,77.41079711914062,-0.16591644287109375,0.7098617553710938,0.6693572998046875,0.9999999999999002,2.00091327270357,0.7054315366331448,9.923421362124337,0,0,0,0,0,1,1,0,1,1,7
38,100019,expand_c038_s100019,expanded_100019_1a9df883e84c2f83,expanded_independent_scenes_run01,60,nominal_control,6,0.5234375,134,1,20.699947357177734,nominal_control,6,0.5234375,0.0,0.0,0.0,0,6,7,-1,-5.177909851074219,-5.177894592285156,1.52587890625e-05,25.792274475097656,25.792282104492188,7.62939453125e-06,22.993038177490234,22.993038177490234,0.0,78.06778717041016,78.06778717041016,0.0,0.121307373046875,0.121307373046875,0.9999999999999002,0.9999999999999002,10.02170373083948,10.033640242187094,1,1,1,1,1,1,0,1,1,1,5
39,100019,expand_c039_s100019,expanded_100019_1a9df883e84c2f83,expanded_independent_scenes_run01,60,targeted_mainlobe_failure,6,0.5234375,134,1,20.699947357177734,targeted_mainlobe_failure,6,0.5234375,0.0,7.966342926025391,0.0,0,6,7,-1,-5.177909851074219,-4.993690490722656,0.1842193603515625,25.792274475097656,24.445316314697266,-1.3469581604003906,22.993038177490234,22.915325164794922,-0.0777130126953125,78.06778717041016,77.93030548095703,-0.137481689453125,0.121307373046875,0.30237579345703125,0.9999999999999002,1.9768013041829116,5.385498038741543,10.034381391153929,0,0,0,0,0,1,1,0,1,1,7
40,100020,expand_c040_s100020,expanded_100020_f0d8fb5396776ddd,expanded_independent_scenes_run01,60,nominal_control,6,0.5234375,134,1,19.935461044311523,nominal_control,6,0.5234375,0.0,0.0,0.0,0,6,7,-1,-5.302337646484375,-5.302345275878906,-7.62939453125e-06,25.769996643066406,25.769962310791016,-3.4332275390625e-05,22.649993896484375,22.649986267089844,-7.62939453125e-06,78.05424499511719,78.05423736572266,-7.62939453125e-06,0.05382537841796875,0.0538330078125,0.9999999999995357,0.9999999999995357,10.023592638380066,10.04071528422493,1,1,1,1,1,1,0,1,1,1,5
41,100020,expand_c041_s100020,expanded_100020_f0d8fb5396776ddd,expanded_independent_scenes_run01,60,targeted_mainlobe_failure,6,0.5234375,134,1,19.935461044311523,targeted_mainlobe_failure,6,0.5234375,0.0,18.07423973083496,0.0,0,6,7,-1,-5.302337646484375,-4.355499267578125,0.94683837890625,25.769996643066406,24.43618392944336,-1.3338127136230469,22.649993896484375,22.16729736328125,-0.482696533203125,78.05424499511719,77.7455062866211,-0.30873870849609375,0.05382537841796875,0.4230804443359375,0.9999999999995357,1.9999999999999472,0.6345317331540891,9.869652484392802,0,0,0,0,0,1,1,0,1,1,7
42,100021,expand_c042_s100021,expanded_100021_96909c6b8423e784,expanded_independent_scenes_run01,42,nominal_control,4,0.59375,152,1,22.952224731445312,nominal_control,7,0.59375,0.0,0.0,0.0,0,6,7,-1,-6.552177429199219,-6.552177429199219,0.0,28.857086181640625,28.85712432861328,3.814697265625e-05,22.947612762451172,22.947620391845703,7.62939453125e-06,78.18993377685547,78.18993377685547,0.0,2.7869338989257812,2.78692626953125,0.9999999999995357,0.9999999999995357,10.011071079930753,10.36627575860366,1,1,1,1,1,1,0,1,1,1,5
43,100021,expand_c043_s100021,expanded_100021_96909c6b8423e784,expanded_independent_scenes_run01,42,targeted_mainlobe_failure,4,0.59375,152,1,22.952224731445312,targeted_mainlobe_failure,7,0.59375,0.0,12.743608474731445,0.0,0,6,7,-1,-6.552177429199219,-6.009735107421875,0.5424423217773438,28.857086181640625,28.242034912109375,-0.61505126953125,22.947612762451172,21.248611450195312,-1.6990013122558594,78.18993377685547,77.9973373413086,-0.192596435546875,2.7869338989257812,2.91204833984375,0.9999999999995357,1.875464354359467,-0.39030526668134624,10.368549788128929,1,1,0,0,0,1,0,1,1,1,5
