variant,freeze_index,sample_index,k,ratio,nominal_identity_psll_db,nominal_identity_weakest_target_gain_db,nominal_identity_target_spread_db,nominal_identity_nearest_iso_db,nominal_identity_local_iso_db,nominal_identity_pointing_error_deg,nominal_identity_active_rl_floor_db,nominal_identity_active_rl_gate,nominal_identity_psll_margin_db,nominal_identity_nearest_iso_margin_db,nominal_identity_local20_iso_margin_db,nominal_identity_mainlobe_margin_db,nominal_identity_active_rl_margin_db,nominal_identity_hardware_margin_db,nominal_identity_strict_pass,nominal_identity_combined_dynamic_range_db,nominal_identity_combined_peak_to_rms_db,nominal_identity_corner_power_increase_db,nominal_identity_normalized_wng_db,nominal_identity_network_efficiency,frequency_low_identity_psll_db,frequency_low_identity_weakest_target_gain_db,frequency_low_identity_target_spread_db,frequency_low_identity_nearest_iso_db,frequency_low_identity_local_iso_db,frequency_low_identity_pointing_error_deg,frequency_low_identity_active_rl_floor_db,frequency_low_identity_active_rl_gate,frequency_low_identity_psll_margin_db,frequency_low_identity_nearest_iso_margin_db,frequency_low_identity_local20_iso_margin_db,frequency_low_identity_mainlobe_margin_db,frequency_low_identity_active_rl_margin_db,frequency_low_identity_hardware_margin_db,frequency_low_identity_strict_pass,frequency_low_identity_combined_dynamic_range_db,frequency_low_identity_combined_peak_to_rms_db,frequency_low_identity_corner_power_increase_db,frequency_low_identity_normalized_wng_db,frequency_low_identity_network_efficiency,frequency_low_E2_source_psll_db,frequency_low_E2_source_weakest_target_gain_db,frequency_low_E2_source_target_spread_db,frequency_low_E2_source_nearest_iso_db,frequency_low_E2_source_local_iso_db,frequency_low_E2_source_pointing_error_deg,frequency_low_E2_source_active_rl_floor_db,frequency_low_E2_source_active_rl_gate,frequency_low_E2_source_psll_margin_db,frequency_low_E2_source_nearest_iso_margin_db,frequency_low_E2_source_local20_iso_margin_db,frequency_low_E2_source_mainlobe_margin_db,frequency_low_E2_source_active_rl_margin_db,frequency_low_E2_source_hardware_margin_db,frequency_low_E2_source_strict_pass,frequency_low_E2_source_combined_dynamic_range_db,frequency_low_E2_source_combined_peak_to_rms_db,frequency_low_E2_source_corner_power_increase_db,frequency_low_E2_source_normalized_wng_db,frequency_low_E2_source_network_efficiency,frequency_high_identity_psll_db,frequency_high_identity_weakest_target_gain_db,frequency_high_identity_target_spread_db,frequency_high_identity_nearest_iso_db,frequency_high_identity_local_iso_db,frequency_high_identity_pointing_error_deg,frequency_high_identity_active_rl_floor_db,frequency_high_identity_active_rl_gate,frequency_high_identity_psll_margin_db,frequency_high_identity_nearest_iso_margin_db,frequency_high_identity_local20_iso_margin_db,frequency_high_identity_mainlobe_margin_db,frequency_high_identity_active_rl_margin_db,frequency_high_identity_hardware_margin_db,frequency_high_identity_strict_pass,frequency_high_identity_combined_dynamic_range_db,frequency_high_identity_combined_peak_to_rms_db,frequency_high_identity_corner_power_increase_db,frequency_high_identity_normalized_wng_db,frequency_high_identity_network_efficiency,frequency_high_E2_source_psll_db,frequency_high_E2_source_weakest_target_gain_db,frequency_high_E2_source_target_spread_db,frequency_high_E2_source_nearest_iso_db,frequency_high_E2_source_local_iso_db,frequency_high_E2_source_pointing_error_deg,frequency_high_E2_source_active_rl_floor_db,frequency_high_E2_source_active_rl_gate,frequency_high_E2_source_psll_margin_db,frequency_high_E2_source_nearest_iso_margin_db,frequency_high_E2_source_local20_iso_margin_db,frequency_high_E2_source_mainlobe_margin_db,frequency_high_E2_source_active_rl_margin_db,frequency_high_E2_source_hardware_margin_db,frequency_high_E2_source_strict_pass,frequency_high_E2_source_combined_dynamic_range_db,frequency_high_E2_source_combined_peak_to_rms_db,frequency_high_E2_source_corner_power_increase_db,frequency_high_E2_source_normalized_wng_db,frequency_high_E2_source_network_efficiency,all_corner_strict_pass,all_corner_pattern_pass,all_corner_active_rl_pass,robust_worst_margin_db,robust_pattern_margin_db,robust_active_rl_margin_db,robust_hardware_margin_db,minimum_network_efficiency,reserve11_pass
old_series_l_0p533nH_q50,10,426115,4,0.699999988079071,-4.277229309082031,78.16681671142578,0.22571563720703125,28.4693603515625,21.789016723632812,0.9999999999999002,10.938128626264994,1,4.277229309082031,3.4693603515625,1.7890167236328125,0.2230682373046875,0.938128650188446,1.0,1,16.818580786196787,6.1808692365554565,0.0,-1.512275028019627,0.984470508332853,-4.301856994628906,78.1810531616211,0.18935394287109375,28.525588989257812,21.88546371459961,0.9999999999999002,10.51629674111995,1,4.301856994628906,3.5255889892578125,1.8854637145996094,0.2373046875,0.5162967443466187,1.0,1,16.818580786196787,6.1808692365554565,0.0,-1.5084196551761722,0.9863342515325595,-4.255943298339844,78.13999938964844,0.26275634765625,28.48520278930664,21.736045837402344,0.9999999999999002,10.302490362318647,1,4.255943298339844,3.4852027893066406,1.7360458374023438,0.19625091552734375,0.30249035358428955,1.0036066770553589,1,16.896160833609514,6.067773424048752,-0.0036066359861985434,-1.5335577739390172,0.9863292610191773,-4.2513275146484375,78.10513305664062,0.2639007568359375,28.112449645996094,21.655807495117188,0.9999999999999002,10.127850800809512,1,4.2513275146484375,3.1124496459960938,1.6558074951171875,0.16138458251953125,0.12785080075263977,1.0,1,16.818580786196787,6.1808692365554565,0.0,-1.5213599512283424,0.9822223151761372,-4.26568603515625,78.0700454711914,0.2937164306640625,27.59996795654297,21.88916778564453,0.9999999999999002,10.43527783863187,1,4.26568603515625,2.5999679565429688,1.8891677856445312,0.1262969970703125,0.4352778494358063,0.9889834523200989,1,16.849729039795402,6.165137043052894,0.011016530497332854,-1.535847349250279,0.9822235959354769,1,1,1,0.1262969970703125,0.1262969970703125,0.12785080075263977,0.9889834523200989,0.9822223151761372,0
old_series_l_0p533nH_q50,11,426116,4,0.800000011920929,-2.689208984375,78.5914306640625,0.13353729248046875,27.44403076171875,20.901107788085938,1.0000000000006293,10.852701224498079,1,2.689208984375,2.44403076171875,0.9011077880859375,-0.33806610107421875,0.8527012467384338,-0.10042265057563782,0,20.100422651169936,6.270402391083747,0.0,-1.3498401104123017,0.9848290728509296,-2.7436370849609375,78.59674072265625,0.11009979248046875,27.553722381591797,20.685203552246094,1.0000000000006293,10.522424167008253,1,2.7436370849609375,2.553722381591797,0.6852035522460938,-0.33275604248046875,0.5224241614341736,-0.10042265057563782,0,20.100422651169936,6.270402391083747,0.0,-1.35482712718271,0.9866758157145988,-2.7313766479492188,78.6033706665039,0.10143280029296875,27.875320434570312,20.564796447753906,1.0000000000006293,10.085239597011917,1,2.7313766479492188,2.8753204345703125,0.5647964477539062,-0.3261260986328125,0.08523959666490555,-0.14843977987766266,0,20.148439785010083,6.002170382993731,-0.012499724067054001,-1.363295062930216,0.9866685712268648,-2.6435470581054688,78.54277038574219,0.1558380126953125,27.3404541015625,21.119659423828125,1.0000000000006293,10.177866471531445,1,2.6435470581054688,2.3404541015625,1.119659423828125,-0.38672637939453125,0.17786647379398346,-0.10042265057563782,0,20.100422651169936,6.270402391083747,0.0,-1.3494845088514689,0.9827255787871755,-2.5787353515625,78.56148529052734,0.20361328125,27.47805404663086,21.074256896972656,2.0000000000001297,10.125553606235389,1,2.5787353515625,2.4780540466308594,1.0742568969726562,-0.5,0.12555360794067383,-0.37087133526802063,0,20.370871320540264,6.282420356755754,-0.0005970202868037113,-1.327007181936986,0.9827239595894146,0,0,1,-0.5,-0.5,0.08523959666490555,-0.37087133526802063,0.9827239595894146,0
old_series_l_0p533nH_q50,12,426117,4,0.800000011920929,-3.59954833984375,78.80827331542969,0.06417083740234375,27.373313903808594,20.76927947998047,1.0000000000002647,10.8285421854133,1,3.59954833984375,2.3733139038085938,0.7692794799804688,-0.4212799072265625,0.828542172908783,1.0,0,17.832464340002648,7.20637518368069,0.0,-1.248307871624438,0.9845674110272606,-3.4501113891601562,78.80000305175781,0.0464935302734375,27.633861541748047,20.35730743408203,1.0000000000002647,10.769452626421874,1,3.4501113891601562,2.633861541748047,0.35730743408203125,-0.4295501708984375,0.7694526314735413,1.0,0,17.832464340002648,7.20637518368069,0.0,-1.2456418279542305,0.9864150276630648,-3.6520156860351562,78.82231903076172,0.04419708251953125,27.020599365234375,20.538070678710938,1.0000000000002647,10.699459018883829,1,3.6520156860351562,2.020599365234375,0.5380706787109375,-0.40723419189453125,0.6994590163230896,1.0174745321273804,0,17.843349723185348,7.117842728831576,-0.017474516571198497,-1.2347073902872199,0.9864114346567744,-3.7646484375,78.77180480957031,0.081787109375,27.208587646484375,21.1781005859375,1.0000000000002647,10.587191683280771,1,3.7646484375,2.208587646484375,1.1781005859375,-0.4577484130859375,0.5871917009353638,1.0,0,17.832464340002648,7.20637518368069,0.0,-1.2581765192093264,0.9824816272920385,-3.78668212890625,78.78995513916016,0.0828399658203125,27.111412048339844,21.107437133789062,1.0000000000002647,10.500985615023284,1,3.78668212890625,2.1114120483398438,1.1074371337890625,-0.43959808349609375,0.5009856224060059,1.0067720413208008,0,17.75943672957827,7.046449961561185,-0.006772007746098992,-1.249398032336488,0.9824796641855963,0,0,1,-0.4577484130859375,-0.4577484130859375,0.5009856224060059,1.0,0.9824796641855963,0
old_series_l_0p533nH_q50,13,426120,6,0.800000011920929,-0.8642501831054688,75.84105682373047,0.11754608154296875,28.329235076904297,21.732982635498047,1.0000000000002647,13.117171176214972,1,0.8642501831054688,3.329235076904297,1.7329826354980469,0.5,3.117171287536621,1.0,1,17.30450854555977,9.256401680838882,0.0,-4.102727314797471,0.9848371159046584,-0.82183837890625,75.77993774414062,0.139373779296875,28.478404998779297,20.920692443847656,1.0000000000002647,10.344727480371954,1,0.82183837890625,3.478404998779297,0.9206924438476562,0.43888092041015625,0.344727486371994,1.0,1,17.30450854555977,9.256401680838882,0.0,-4.10508049961307,0.9869424615803274,-0.8577728271484375,75.74061584472656,0.25588226318359375,28.294734954833984,20.584259033203125,1.0000000000002647,10.715302445027977,1,0.8577728271484375,3.2947349548339844,0.584259033203125,0.39955902099609375,0.7153024673461914,1.0030103921890259,1,17.463109054882054,9.140525403402497,-0.0030104030272102597,-4.105969345795736,0.9869332662988023,-0.8666000366210938,75.81327819824219,0.1171875,28.201095581054688,21.720535278320312,1.0000000000002647,11.500256533035934,1,0.8666000366210938,3.2010955810546875,1.7205352783203125,0.47222137451171875,1.5002565383911133,1.0,1,17.30450854555977,9.256401680838882,0.0,-4.102517226355112,0.982531165696378,-0.8081436157226562,75.75784301757812,0.2638702392578125,27.503719329833984,21.449295043945312,1.0000000000002647,11.380474925874427,1,0.8081436157226562,2.5037193298339844,1.4492950439453125,0.41678619384765625,1.3804749250411987,1.023884892463684,1,17.06550867114024,9.163899826794239,-0.02388485747400144,-4.151275190734919,0.9825293808756889,1,1,1,0.344727486371994,0.39955902099609375,0.344727486371994,1.0,0.9825293808756889,0
old_series_l_0p533nH_q50,14,426121,6,0.5,-4.713584899902344,76.58189392089844,0.19026947021484375,28.055526733398438,23.15105438232422,1.0642031077569083,11.31686161170672,1,4.713584899902344,3.0555267333984375,3.1510543823242188,0.4357968866825104,1.316861629486084,1.0,1,17.893045991593148,7.4979137669975255,0.0,-1.6572147300343734,0.9831462655559415,-4.7120819091796875,76.55375671386719,0.1638946533203125,27.872737884521484,23.468894958496094,1.0642031077569083,9.39599094813132,0,4.7120819091796875,2.8727378845214844,3.4688949584960938,0.4357968866825104,-0.6040090322494507,1.0,0,17.893045991593148,7.4979137669975255,0.0,-1.6533138795030569,0.985596337131595,-4.799156188964844,76.56439971923828,0.15767669677734375,27.511314392089844,23.51300811767578,1.0642031077569083,9.494363045826969,0,4.799156188964844,2.5113143920898438,3.5130081176757812,0.4357968866825104,-0.5056369304656982,1.0260454416275024,0,17.839599359290297,7.380124477178188,-0.026045402260446594,-1.648993988829224,0.9855927066002931,-4.7154388427734375,76.56648254394531,0.1712799072265625,28.215557098388672,22.44382095336914,1.11823291532414,9.744721200166689,0,4.7154388427734375,3.215557098388672,2.4438209533691406,0.3817670941352844,-0.2552787959575653,1.0,0,17.893045991593148,7.4979137669975255,0.0,-1.6636270333320893,0.9804812596013796,-4.6581878662109375,76.49886322021484,0.26419830322265625,27.830612182617188,23.092002868652344,1.11823291532414,8.72406891115318,0,4.6581878662109375,2.8306121826171875,3.0920028686523438,0.3817670941352844,-1.2759311199188232,1.0030689239501953,0,18.41598058414815,7.432793103930405,-0.0030688770156602125,-1.6795047606850235,0.9804941901391071,0,1,0,-1.2759311199188232,0.3817670941352844,-1.2759311199188232,1.0,0.9804812596013796,0
old_series_l_0p533nH_q50,15,426122,6,0.699999988079071,-4.643013000488281,76.5892105102539,0.45307159423828125,28.049945831298828,20.82378387451172,1.49816477377326,12.066644833202258,1,4.643013000488281,3.049945831298828,0.8237838745117188,0.0018352261977270246,2.0666449069976807,1.0,1,17.775169031778987,6.968386593852937,0.0,-3.122317048282828,0.9852585827714827,-4.2669525146484375,76.52766418457031,0.5075607299804688,28.147911071777344,20.935367584228516,1.49816477377326,10.334411010508504,1,4.2669525146484375,3.1479110717773438,0.9353675842285156,0.0018352261977270246,0.33441102504730225,1.0,1,17.775169031778987,6.968386593852937,0.0,-3.120229877824724,0.9869988256930408,-4.375602722167969,76.53761291503906,0.5205535888671875,28.11658477783203,21.56220245361328,1.49816477377326,10.1025726516961,1,4.375602722167969,3.1165847778320312,1.5622024536132812,0.0018352261977270246,0.10257264971733093,1.0031589269638062,1,18.15802826908475,7.065655764142962,-0.003158891716518429,-3.09740577127575,0.9869919267459596,-4.571205139160156,76.55644989013672,0.45246124267578125,27.964946746826172,20.73290252685547,1.49816477377326,10.887418112362411,1,4.571205139160156,2.964946746826172,0.7329025268554688,0.0018352261977270246,0.8874180912971497,1.0,1,17.775169031778987,6.968386593852937,0.0,-3.1261449012530473,0.9833274622669574,-4.49609375,76.48758697509766,0.491943359375,28.19121551513672,20.487686157226562,1.49816477377326,10.446698318960992,1,4.49609375,3.1912155151367188,0.4876861572265625,0.0018352261977270246,0.44669830799102783,1.002760887145996,1,17.35698960408824,6.739433518722898,-0.0027608300444961023,-3.1100335770237466,0.9833286381461113,1,1,1,0.0018352261977270246,0.0018352261977270246,0.10257264971733093,1.0,0.9833274622669574,0
old_series_l_0p533nH_q50,16,426124,6,0.800000011920929,-4.8915863037109375,77.09098052978516,0.0281524658203125,27.44402313232422,21.732070922851562,0.9999999999999002,11.894864405860712,1,4.8915863037109375,2.4440231323242188,1.7320709228515625,0.5,1.8948644399642944,0.9606979489326477,1,19.03930203513243,6.7228259571755125,0.0,-2.8662277390555477,0.9850157634171545,-4.832427978515625,77.03109741210938,0.10555267333984375,27.53836441040039,22.303955078125,1.0000000000002647,10.105153077891861,1,4.832427978515625,2.5383644104003906,2.303955078125,0.44011688232421875,0.10515307635068893,0.9606979489326477,1,19.03930203513243,6.7228259571755125,0.0,-2.8668399474243405,0.9870790963940096,-4.706260681152344,76.93701934814453,0.2503509521484375,26.88066864013672,22.059402465820312,1.0000000000002647,10.215406662211779,1,4.706260681152344,1.8806686401367188,2.0594024658203125,0.346038818359375,0.2154066562652588,1.004754662513733,1,18.587169588620306,6.769517795624068,-0.004754663995370043,-2.85063950678711,0.9870792730224625,-4.870880126953125,77.06226348876953,0.08754730224609375,27.327804565429688,20.89983367919922,0.9999999999999002,9.373017650491903,0,4.870880126953125,2.3278045654296875,0.8998336791992188,0.471282958984375,-0.6269823312759399,0.9606979489326477,0,19.03930203513243,6.7228259571755125,0.0,-2.8677080255571905,0.9827574373947336,-4.795356750488281,77.03276062011719,0.20245361328125,26.56450653076172,20.15825653076172,0.9999999999999002,9.944808619212163,0,4.795356750488281,1.5645065307617188,0.15825653076171875,0.44178009033203125,-0.05519137904047966,1.016284465789795,0,18.93440000492964,6.823233723108703,-0.01628446483773778,-2.8566626778233983,0.9827643706011433,0,1,0,-0.6269823312759399,0.15825653076171875,-0.6269823312759399,0.9606979489326477,0.9827574373947336,0
old_series_l_0p533nH_q50,17,426125,6,0.6000000238418579,-1.98968505859375,75.36215209960938,0.17586517333984375,27.41130828857422,22.559650421142578,0.8452012752624251,12.63472619345599,1,1.98968505859375,2.4113082885742188,2.559650421142578,0.5,2.6347262859344482,1.0,1,18.834203746930164,8.540204784985077,0.0,-4.098283988849453,0.9844101548022846,-1.972869873046875,75.31476593017578,0.2447509765625,27.47806167602539,22.60214614868164,0.9999999999999002,10.513133379029892,1,1.972869873046875,2.4780616760253906,2.6021461486816406,0.45261383056640625,0.5131334066390991,1.0,1,18.834203746930164,8.540204784985077,0.0,-4.102707582206233,0.9865585313321824,-1.7887420654296875,75.21395111083984,0.23233795166015625,28.555007934570312,22.599029541015625,0.9999999999999002,9.920629669726992,0,1.7887420654296875,3.5550079345703125,2.599029541015625,0.35179901123046875,-0.07937032729387283,1.0171014070510864,0,18.721969286816144,8.35186462737089,-0.01710135219170005,-4.091478570252328,0.9865799210905167,-1.9803237915039062,75.33415222167969,0.173583984375,27.121814727783203,22.245620727539062,1.239745152949998,10.353242067716124,1,1.9803237915039062,2.121814727783203,2.2456207275390625,0.2602548599243164,0.35324206948280334,1.0,1,18.834203746930164,8.540204784985077,0.0,-4.094261422391578,0.9820536538685936,-1.9367218017578125,75.31362915039062,0.17527008056640625,27.095352172851562,22.09046173095703,1.239745152949998,10.117077495165212,1,1.9367218017578125,2.0953521728515625,2.0904617309570312,0.2602548599243164,0.11707749217748642,1.0112022161483765,1,18.570048510143234,8.430596685563806,-0.011202230456939154,-4.114959687811544,0.9820522060599862,0,1,0,-0.07937032729387283,0.2602548599243164,-0.07937032729387283,1.0,0.9820522060599862,0
old_series_l_0p533nH_q50,18,426126,6,0.699999988079071,-3.902313232421875,76.8701171875,0.189178466796875,28.20812225341797,22.83908462524414,0.9999999999999002,12.779709971167215,1,3.902313232421875,3.2081222534179688,2.8390846252441406,0.5,2.779710054397583,1.0,1,17.76864406636386,8.201636580312027,0.0,-2.6347110705872994,0.9836692280207762,-3.9146728515625,76.86685180664062,0.16825103759765625,28.20459747314453,22.70376968383789,0.9999999999999002,9.882638073741415,0,3.9146728515625,3.2045974731445312,2.7037696838378906,0.496734619140625,-0.11736192554235458,1.0,0,17.76864406636386,8.201636580312027,0.0,-2.641342995846983,0.9859764840842821,-3.9668197631835938,76.87176513671875,0.2137451171875,28.14136505126953,22.734188079833984,0.9999999999999002,10.061457899653881,1,3.9668197631835938,3.1413650512695312,2.7341880798339844,0.5,0.06145789846777916,1.0036159753799438,1,17.977001115877222,8.21550773181213,-0.003616014477999293,-2.6341271830662065,0.9859766792097413,-3.8699798583984375,76.82258605957031,0.1969146728515625,28.18777847290039,22.944862365722656,0.9999999999999002,10.822189340637616,1,3.8699798583984375,3.1877784729003906,2.9448623657226562,0.4524688720703125,0.8221893310546875,1.0,1,17.76864406636386,8.201636580312027,0.0,-2.6283116311723,0.9811701390749523,-4.096824645996094,76.87612915039062,0.169952392578125,28.201419830322266,22.614543914794922,0.9999999999999002,10.372581526953974,1,4.096824645996094,3.2014198303222656,2.614543914794922,0.5,0.3725815415382385,1.013253927230835,1,18.05441986903928,8.375798751544995,-0.013253928834397351,-2.6323481445598413,0.9811880870739282,0,1,0,-0.11736192554235458,0.4524688720703125,-0.11736192554235458,1.0,0.9811701390749523,0
old_series_l_0p533nH_q50,19,426128,6,0.800000011920929,-2.1272125244140625,75.43900299072266,0.17847442626953125,28.556854248046875,23.40821075439453,1.5754484485990952,10.76678131659185,1,2.1272125244140625,3.556854248046875,3.4082107543945312,-1.0336227416992188,0.7667813301086426,1.0,0,17.569774063782187,10.126230010407664,0.0,-1.86550665426258,0.9844270396202103,-2.1445388793945312,75.42091369628906,0.15242767333984375,28.72042465209961,23.617698669433594,1.5754484485990952,9.901433031047691,0,2.1445388793945312,3.7204246520996094,3.6176986694335938,-1.0517120361328125,-0.09856697171926498,1.0,0,17.569774063782187,10.126230010407664,0.0,-1.8660042853833683,0.9864920129399577,-2.2039642333984375,75.41378784179688,0.17504119873046875,28.739269256591797,23.111221313476562,1.2990590537751754,9.564915531853643,0,2.2039642333984375,3.739269256591797,3.1112213134765625,-1.058837890625,-0.4350844621658325,0.9986853003501892,0,17.77189821821999,10.134618904495458,0.0013147109470582378,-1.86866460509023,0.9865022847499761,-2.1279754638671875,75.43165588378906,0.18010711669921875,28.361846923828125,23.14712142944336,1.5754484485990952,10.097507319465024,1,2.1279754638671875,3.361846923828125,3.1471214294433594,-1.0409698486328125,0.09750732034444809,1.0,0,17.569774063782187,10.126230010407664,0.0,-1.867507977883888,0.9821827343270283,-2.166290283203125,75.44995880126953,0.2056732177734375,28.790771484375,22.86595916748047,1.2990590537751754,9.352720074041356,0,2.166290283203125,3.790771484375,2.8659591674804688,-1.0226669311523438,-0.6472799181938171,1.0125483274459839,0,17.689991422521423,10.230311879154579,-0.012548370852290502,-1.8630801890410675,0.9821659354193464,0,0,0,-1.058837890625,-1.058837890625,-0.6472799181938171,0.9986853003501892,0.9821659354193464,0
geometry3_sls,0,426100,2,0.6000000238418579,-6.073890686035156,81.54496765136719,0.00531768798828125,30.95098876953125,24.919452667236328,0.0,11.480381020192592,1,6.073890686035156,5.95098876953125,4.919452667236328,0.40819549560546875,1.4803810119628906,1.0,1,16.008344301514267,5.821471915845137,0.0,-1.6487975473246168,0.9841845609007502,-5.803596496582031,81.543212890625,0.0049285888671875,30.450817108154297,25.222625732421875,0.0,11.09913784791301,1,5.803596496582031,5.450817108154297,5.222625732421875,0.40644073486328125,1.0991379022598267,1.0,1,16.008344301514267,5.821471915845137,0.0,-1.6370913810442422,0.9861397536785605,-5.733909606933594,81.53437805175781,0.003082275390625,31.000144958496094,25.157161712646484,0.0,10.94391028450774,1,5.733909606933594,6.000144958496094,5.157161712646484,0.39760589599609375,0.9439103007316589,1.0240579843521118,1,16.14682722395027,5.830785025111157,-0.024058010530825874,-1.6411795954400021,0.9861359628045483,-6.373771667480469,81.50392150878906,0.0062408447265625,31.111305236816406,24.489505767822266,0.0,11.06631544731136,1,6.373771667480469,6.111305236816406,4.489505767822266,0.36714935302734375,1.0663154125213623,1.0,1,16.008344301514267,5.821471915845137,0.0,-1.66672277537216,0.9820631413113557,-6.3490753173828125,81.48533630371094,0.011871337890625,30.646034240722656,24.85822296142578,0.0,10.973688203492207,1,6.3490753173828125,5.646034240722656,4.858222961425781,0.34856414794921875,0.9736881852149963,0.9997252225875854,1,16.101709623743773,5.934840165260068,0.00027477027964329536,-1.6947626579960149,0.9820566505671192,1,1,1,0.34856414794921875,0.34856414794921875,0.9439103007316589,0.9997252225875854,0.9820566505671192,0
geometry3_sls,1,426102,2,0.699999988079071,-7.846282958984375,83.69857025146484,0.12493896484375,28.4337158203125,24.876083374023438,8.537736462515939e-07,11.389814026035621,1,7.846282958984375,3.4337158203125,4.8760833740234375,0.5013656616210938,1.389814019203186,1.0,1,17.980732544042873,5.057347056808954,0.0,-0.6063585787661384,0.9849204602156973,-7.301429748535156,83.64694213867188,0.18508148193359375,28.421527862548828,24.850078582763672,8.537736462515939e-07,9.408810339166262,0,7.301429748535156,3.421527862548828,4.850078582763672,0.449737548828125,-0.5911896824836731,1.0,0,17.980732544042873,5.057347056808954,0.0,-0.6185731911199818,0.9867159112115959,-7.022407531738281,83.65594482421875,0.1567840576171875,28.523406982421875,24.282508850097656,8.537736462515939e-07,9.044356621497846,0,7.022407531738281,3.523406982421875,4.282508850097656,0.458740234375,-0.955643355846405,1.0056685209274292,0,18.95445959035001,5.149880483510909,-0.005668558389306278,-0.6195711353986623,0.9867141835216937,-8.41796875,83.68660736083984,0.08495330810546875,28.38100814819336,24.910259246826172,8.537736462515939e-07,10.219071485722186,1,8.41796875,3.3810081481933594,4.910259246826172,0.48940277099609375,0.21907149255275726,1.0,1,17.980732544042873,5.057347056808954,0.0,-0.6034230331023356,0.9828604294149339,-8.360267639160156,83.68384552001953,0.1034698486328125,28.46630859375,24.704593658447266,8.537736462515939e-07,9.784962673073483,0,8.360267639160156,3.46630859375,4.704593658447266,0.48664093017578125,-0.21503733098506927,1.0110523700714111,0,18.146362937189757,4.963094028963363,-0.011052352539152401,-0.6003897671534796,0.9828551675480975,0,1,0,-0.955643355846405,0.449737548828125,-0.955643355846405,1.0,0.9828551675480975,0
geometry3_sls,2,426104,2,0.6000000238418579,-5.926734924316406,81.8857192993164,0.002593994140625,28.17632293701172,22.665802001953125,8.537736462515939e-07,11.624130153869848,1,5.926734924316406,3.1763229370117188,2.665802001953125,0.3627777099609375,1.624130129814148,1.0,1,16.192933343659202,6.303495331182262,0.0,-1.1963036303159607,0.9843938969991674,-6.093849182128906,81.85641479492188,0.00168609619140625,28.46343994140625,22.42276382446289,8.537736462515939e-07,10.762258456979064,1,6.093849182128906,3.46343994140625,2.4227638244628906,0.33347320556640625,0.7622584700584412,1.0,1,16.192933343659202,6.303495331182262,0.0,-1.2002811934201918,0.9864717528083555,-6.1280975341796875,81.84786987304688,0.0036773681640625,28.448490142822266,22.561355590820312,8.537736462515939e-07,10.53700280228042,1,6.1280975341796875,3.4484901428222656,2.5613555908203125,0.32492828369140625,0.5370028018951416,1.0123963356018066,1,16.155560165342656,6.029954738349119,-0.01239635478882891,-1.1964144988966894,0.9864649350054102,-5.7589569091796875,81.86351013183594,0.0046234130859375,27.96798324584961,22.911487579345703,0.9999999999999002,11.016958804668583,1,5.7589569091796875,2.9679832458496094,2.911487579345703,0.34056854248046875,1.0169588327407837,1.0,1,16.192933343659202,6.303495331182262,0.0,-1.204273176005057,0.9821004226090996,-5.6729736328125,81.86743927001953,0.001983642578125,27.982200622558594,23.090473175048828,0.9999999999999002,11.076285230275074,1,5.6729736328125,2.9822006225585938,3.090473175048828,0.3444976806640625,1.0762852430343628,1.009278416633606,1,15.681752848093796,6.002811354709975,-0.009278461465723394,-1.2108749352267483,0.9821070112091236,1,1,1,0.32492828369140625,0.32492828369140625,0.5370028018951416,1.0,0.9821004226090996,0
geometry3_sls,3,426105,2,0.800000011920929,-10.919723510742188,84.21150207519531,0.0043487548828125,29.016056060791016,23.65404510498047,0.0,11.661002121843298,1,10.919723510742188,4.016056060791016,3.6540451049804688,0.5161895751953125,1.6610021591186523,1.0,1,17.55679220390774,4.44469399813706,0.0,-0.40076022221284285,0.9855749892626808,-10.444038391113281,84.1883544921875,0.00434112548828125,28.642929077148438,23.55968475341797,0.0,11.363177479613478,1,10.444038391113281,3.6429290771484375,3.5596847534179688,0.4930419921875,1.3631775379180908,1.0,1,17.55679220390774,4.44469399813706,0.0,-0.40681541749694067,0.9872326594557606,-10.429161071777344,84.17938232421875,0.00331878662109375,28.484317779541016,23.397838592529297,0.0,11.341972707913301,1,10.429161071777344,3.4843177795410156,3.397838592529297,0.48406982421875,1.3419727087020874,0.9950563907623291,1,16.68295902587063,4.429315170637937,0.004943611580018924,-0.4137625728853427,0.987225420633832,-10.369216918945312,84.1951675415039,0.02490997314453125,29.374103546142578,23.69379425048828,1.0000000000002647,9.728743006637009,0,10.369216918945312,4.374103546142578,3.6937942504882812,0.49985504150390625,-0.2712569832801819,1.0,0,17.55679220390774,4.44469399813706,0.0,-0.40148770558189506,0.983574314521791,-10.29443359375,84.20559692382812,0.00299835205078125,29.880142211914062,24.014301300048828,1.0000000000002647,9.753285586943411,0,10.29443359375,4.8801422119140625,4.014301300048828,0.5,-0.24671441316604614,1.0070780515670776,0,18.351275731713397,4.632890058382274,-0.007078030749659302,-0.40392230217815694,0.9835569324180183,0,1,0,-0.2712569832801819,0.48406982421875,-0.2712569832801819,0.9950563907623291,0.9835569324180183,0
